order_id,order_date,sku_id,dc_id,ordered_quantity,fulfilled_quantity,status
ORD000387,2026-02-14,MED028,DC004,18.0,18.0,FULFILLED
ORD000388,2026-02-14,MED028,DC005,30.0,30.0,FULFILLED
ORD000389,2026-02-14,MED028,DC007,33.0,33.0,FULFILLED
ORD000390,2026-02-14,MED029,DC001,26.0,26.0,FULFILLED
ORD000391,2026-02-14,MED029,DC004,45.0,45.0,FULFILLED
ORD000392,2026-02-14,MED030,DC001,76.0,76.0,FULFILLED
ORD000393,2026-02-14,MED030,DC002,54.0,54.0,FULFILLED
ORD000394,2026-02-14,MED030,DC003,50.0,50.0,FULFILLED
ORD000395,2026-02-14,MED030,DC004,39.0,39.0,FULFILLED
ORD000396,2026-02-14,MED030,DC006,40.0,40.0,FULFILLED
ORD000397,2026-02-14,MED030,DC007,51.0,51.0,FULFILLED
ORD000398,2026-02-14,MED030,DC008,44.0,44.0,FULFILLED
ORD000399,2026-02-14,MED031,DC001,29.0,29.0,FULFILLED
ORD000400,2026-02-14,MED031,DC002,71.0,71.0,FULFILLED
ORD000401,2026-02-14,MED031,DC003,48.0,48.0,FULFILLED
ORD000402,2026-02-14,MED031,DC004,33.0,33.0,FULFILLED
ORD000403,2026-02-14,MED031,DC006,29.0,29.0,FULFILLED
ORD000404,2026-02-14,MED031,DC007,13.0,13.0,FULFILLED
ORD000405,2026-02-14,MED031,DC008,22.0,22.0,FULFILLED
ORD000406,2026-02-14,MED032,DC001,15.0,15.0,FULFILLED
ORD000407,2026-02-14,MED032,DC003,34.0,34.0,FULFILLED
ORD000408,2026-02-14,MED032,DC004,53.0,53.0,FULFILLED
ORD000409,2026-02-14,MED032,DC005,41.0,41.0,FULFILLED
ORD000410,2026-02-14,MED032,DC006,42.0,42.0,FULFILLED
ORD000411,2026-02-14,MED032,DC007,51.0,51.0,FULFILLED
ORD000412,2026-02-14,MED032,DC008,13.0,13.0,FULFILLED
ORD000413,2026-02-14,MED033,DC001,43.0,43.0,FULFILLED
ORD000414,2026-02-14,MED033,DC003,21.0,21.0,FULFILLED
ORD000415,2026-02-14,MED033,DC004,60.0,60.0,FULFILLED
ORD000416,2026-02-14,MED033,DC005,44.0,44.0,FULFILLED
ORD000417,2026-02-14,MED033,DC006,41.0,41.0,FULFILLED
ORD000418,2026-02-14,MED033,DC008,82.0,82.0,FULFILLED
ORD000419,2026-02-14,MED034,DC002,88.0,88.0,FULFILLED
ORD000420,2026-02-14,MED034,DC004,88.0,88.0,FULFILLED
ORD000421,2026-02-14,MED034,DC005,97.0,97.0,FULFILLED
ORD000422,2026-02-14,MED034,DC007,97.0,97.0,FULFILLED
ORD000423,2026-02-14,MED034,DC008,95.0,95.0,FULFILLED
ORD000424,2026-02-14,MED035,DC001,42.0,42.0,FULFILLED
ORD000425,2026-02-14,MED035,DC002,41.0,41.0,FULFILLED
ORD000426,2026-02-14,MED035,DC003,59.0,59.0,FULFILLED
ORD000427,2026-02-14,MED035,DC005,34.0,34.0,FULFILLED
ORD000428,2026-02-14,MED035,DC006,23.0,23.0,FULFILLED
ORD000429,2026-02-14,MED035,DC008,51.0,51.0,FULFILLED
ORD000430,2026-02-14,MED036,DC001,79.0,79.0,FULFILLED
ORD000431,2026-02-14,MED036,DC003,89.0,89.0,FULFILLED
ORD000432,2026-02-14,MED036,DC004,84.0,84.0,FULFILLED
ORD000433,2026-02-14,MED036,DC005,72.0,72.0,FULFILLED
ORD000434,2026-02-14,MED036,DC006,118.0,118.0,FULFILLED
ORD000435,2026-02-14,MED036,DC008,26.0,26.0,FULFILLED
ORD000436,2026-02-14,MED037,DC002,209.0,209.0,FULFILLED
ORD000437,2026-02-14,MED037,DC003,176.0,176.0,FULFILLED
ORD000438,2026-02-14,MED037,DC004,138.0,138.0,FULFILLED
ORD000439,2026-02-14,MED037,DC005,131.0,131.0,FULFILLED
ORD000440,2026-02-14,MED037,DC006,71.0,71.0,FULFILLED
ORD000441,2026-02-14,MED037,DC007,207.0,207.0,FULFILLED
ORD000442,2026-02-14,MED038,DC001,135.0,135.0,FULFILLED
ORD000443,2026-02-14,MED038,DC002,142.0,142.0,FULFILLED
ORD000444,2026-02-14,MED038,DC003,119.0,119.0,FULFILLED
ORD000445,2026-02-14,MED038,DC004,143.0,143.0,FULFILLED
ORD000446,2026-02-14,MED038,DC005,100.0,100.0,FULFILLED
ORD000447,2026-02-14,MED038,DC006,152.0,152.0,FULFILLED
ORD000448,2026-02-14,MED039,DC001,39.0,39.0,FULFILLED
ORD000449,2026-02-14,MED039,DC002,19.0,19.0,FULFILLED
ORD000450,2026-02-14,MED039,DC003,22.0,22.0,FULFILLED
ORD000451,2026-02-14,MED039,DC004,26.0,26.0,FULFILLED
ORD000452,2026-02-14,MED039,DC006,36.0,36.0,FULFILLED
ORD000453,2026-02-14,MED039,DC008,39.0,39.0,FULFILLED
ORD000454,2026-02-14,MED040,DC001,40.0,40.0,FULFILLED
ORD000455,2026-02-14,MED040,DC002,35.0,35.0,FULFILLED
ORD000456,2026-02-14,MED040,DC003,22.0,22.0,FULFILLED
ORD000457,2026-02-14,MED040,DC004,7.0,7.0,FULFILLED
ORD000458,2026-02-14,MED040,DC006,46.0,46.0,FULFILLED
ORD000459,2026-02-14,MED040,DC007,22.0,22.0,FULFILLED
ORD000460,2026-02-14,MED040,DC008,22.0,22.0,FULFILLED
ORD000461,2026-02-15,MED001,DC001,17.0,17.0,FULFILLED
ORD000462,2026-02-15,MED001,DC003,19.0,19.0,FULFILLED
ORD000463,2026-02-15,MED001,DC004,11.0,11.0,FULFILLED
ORD000464,2026-02-15,MED001,DC005,16.0,16.0,FULFILLED
ORD000465,2026-02-15,MED001,DC006,23.0,23.0,FULFILLED
ORD000466,2026-02-15,MED002,DC002,22.0,22.0,FULFILLED
ORD000467,2026-02-15,MED002,DC003,28.0,28.0,FULFILLED
ORD000468,2026-02-15,MED002,DC004,28.0,28.0,FULFILLED
ORD000469,2026-02-15,MED002,DC005,29.0,29.0,FULFILLED
ORD000470,2026-02-15,MED002,DC006,13.0,13.0,FULFILLED
ORD000471,2026-02-15,MED002,DC008,26.0,26.0,FULFILLED
ORD000472,2026-02-15,MED003,DC002,78.0,78.0,FULFILLED
ORD000473,2026-02-15,MED003,DC003,74.0,74.0,FULFILLED
ORD000474,2026-02-15,MED003,DC006,54.0,54.0,FULFILLED
ORD000475,2026-02-15,MED003,DC008,58.0,58.0,FULFILLED
ORD000476,2026-02-15,MED004,DC002,118.0,118.0,FULFILLED
ORD000477,2026-02-15,MED004,DC003,109.0,109.0,FULFILLED
ORD000478,2026-02-15,MED004,DC004,145.0,145.0,FULFILLED
ORD000479,2026-02-15,MED004,DC006,113.0,113.0,FULFILLED
ORD000480,2026-02-15,MED004,DC007,123.0,123.0,FULFILLED
ORD000481,2026-02-15,MED005,DC001,70.0,70.0,FULFILLED
ORD000482,2026-02-15,MED005,DC002,53.0,53.0,FULFILLED
ORD000483,2026-02-15,MED005,DC003,29.0,29.0,FULFILLED
ORD000484,2026-02-15,MED005,DC004,51.0,51.0,FULFILLED
ORD000485,2026-02-15,MED005,DC005,63.0,63.0,FULFILLED
ORD000486,2026-02-15,MED005,DC006,118.0,118.0,FULFILLED
ORD000487,2026-02-15,MED005,DC007,89.0,89.0,FULFILLED
ORD000488,2026-02-15,MED005,DC008,98.0,98.0,FULFILLED
ORD000489,2026-02-15,MED006,DC001,36.0,36.0,FULFILLED
ORD000490,2026-02-15,MED006,DC002,11.0,11.0,FULFILLED
ORD000491,2026-02-15,MED006,DC003,23.0,23.0,FULFILLED
ORD000492,2026-02-15,MED006,DC004,39.0,39.0,FULFILLED
ORD000493,2026-02-15,MED006,DC005,13.0,13.0,FULFILLED
ORD000494,2026-02-15,MED006,DC006,34.0,34.0,FULFILLED
ORD000495,2026-02-15,MED006,DC007,30.0,30.0,FULFILLED
ORD000496,2026-02-15,MED007,DC001,67.0,67.0,FULFILLED
ORD000497,2026-02-15,MED007,DC002,72.0,72.0,FULFILLED
ORD000498,2026-02-15,MED007,DC003,53.0,53.0,FULFILLED
ORD000499,2026-02-15,MED007,DC004,78.0,78.0,FULFILLED
ORD000500,2026-02-15,MED007,DC005,42.0,42.0,FULFILLED
ORD000501,2026-02-15,MED007,DC007,56.0,56.0,FULFILLED
ORD000502,2026-02-15,MED007,DC008,48.0,48.0,FULFILLED
ORD000503,2026-02-15,MED008,DC001,110.0,110.0,FULFILLED
ORD000504,2026-02-15,MED008,DC002,103.0,103.0,FULFILLED
ORD000505,2026-02-15,MED008,DC003,125.0,125.0,FULFILLED
ORD000506,2026-02-15,MED008,DC004,112.0,112.0,FULFILLED
ORD000507,2026-02-15,MED008,DC005,88.0,88.0,FULFILLED
ORD000508,2026-02-15,MED008,DC008,79.0,79.0,FULFILLED
ORD000509,2026-02-15,MED009,DC001,108.0,108.0,FULFILLED
ORD000510,2026-02-15,MED009,DC002,162.0,162.0,FULFILLED
ORD000511,2026-02-15,MED009,DC003,102.0,102.0,FULFILLED
ORD000512,2026-02-15,MED009,DC004,165.0,165.0,FULFILLED
ORD000513,2026-02-15,MED009,DC005,66.0,66.0,FULFILLED
ORD000514,2026-02-15,MED009,DC006,165.0,165.0,FULFILLED
ORD000515,2026-02-15,MED009,DC007,148.0,148.0,FULFILLED
ORD000516,2026-02-15,MED010,DC001,53.0,53.0,FULFILLED
ORD000517,2026-02-15,MED010,DC003,73.0,73.0,FULFILLED
ORD000518,2026-02-15,MED010,DC004,101.0,101.0,FULFILLED
ORD000519,2026-02-15,MED010,DC006,78.0,78.0,FULFILLED
ORD000520,2026-02-15,MED010,DC008,67.0,67.0,FULFILLED
ORD000521,2026-02-15,MED011,DC001,41.0,41.0,FULFILLED
ORD000522,2026-02-15,MED011,DC002,17.0,17.0,FULFILLED
ORD000523,2026-02-15,MED011,DC003,25.0,25.0,FULFILLED
ORD000524,2026-02-15,MED011,DC004,46.0,46.0,FULFILLED
ORD000525,2026-02-15,MED011,DC005,55.0,55.0,FULFILLED
ORD000526,2026-02-15,MED011,DC006,46.0,46.0,FULFILLED
ORD000527,2026-02-15,MED011,DC007,46.0,46.0,FULFILLED
ORD000528,2026-02-15,MED012,DC002,62.0,62.0,FULFILLED
ORD000529,2026-02-15,MED012,DC005,197.0,197.0,FULFILLED
ORD000530,2026-02-15,MED012,DC006,10.0,10.0,FULFILLED
ORD000531,2026-02-15,MED012,DC008,119.0,119.0,FULFILLED
ORD000532,2026-02-15,MED013,DC001,42.0,42.0,FULFILLED
ORD000533,2026-02-15,MED013,DC002,42.0,42.0,FULFILLED
ORD000534,2026-02-15,MED013,DC004,45.0,45.0,FULFILLED
ORD000535,2026-02-15,MED013,DC006,22.0,22.0,FULFILLED
ORD000536,2026-02-15,MED013,DC008,34.0,34.0,FULFILLED
ORD000537,2026-02-15,MED014,DC002,35.0,35.0,FULFILLED
ORD000538,2026-02-15,MED014,DC003,41.0,41.0,FULFILLED
ORD000539,2026-02-15,MED014,DC004,28.0,28.0,FULFILLED
ORD000540,2026-02-15,MED014,DC006,14.0,14.0,FULFILLED
ORD000541,2026-02-15,MED014,DC007,21.0,21.0,FULFILLED
ORD000542,2026-02-15,MED014,DC008,15.0,15.0,FULFILLED
ORD000543,2026-02-15,MED015,DC001,92.0,92.0,FULFILLED
ORD000544,2026-02-15,MED015,DC002,131.0,131.0,FULFILLED
ORD000545,2026-02-15,MED015,DC003,90.0,90.0,FULFILLED
ORD000546,2026-02-15,MED015,DC004,148.0,148.0,FULFILLED
ORD000547,2026-02-15,MED015,DC005,131.0,131.0,FULFILLED
ORD000548,2026-02-15,MED015,DC006,111.0,111.0,FULFILLED
ORD000549,2026-02-15,MED015,DC007,96.0,96.0,FULFILLED
ORD000550,2026-02-15,MED015,DC008,115.0,115.0,FULFILLED
ORD000551,2026-02-15,MED016,DC001,42.0,42.0,FULFILLED
ORD000552,2026-02-15,MED016,DC002,57.0,57.0,FULFILLED
ORD000553,2026-02-15,MED016,DC003,171.0,171.0,FULFILLED
ORD000554,2026-02-15,MED016,DC004,67.0,67.0,FULFILLED
ORD000555,2026-02-15,MED016,DC005,113.0,113.0,FULFILLED
ORD000556,2026-02-15,MED016,DC006,40.0,40.0,FULFILLED
ORD000557,2026-02-15,MED016,DC007,69.0,69.0,FULFILLED
ORD000558,2026-02-15,MED016,DC008,136.0,136.0,FULFILLED
ORD000559,2026-02-15,MED017,DC001,23.0,23.0,FULFILLED
ORD000560,2026-02-15,MED017,DC002,41.0,41.0,FULFILLED
ORD000561,2026-02-15,MED017,DC005,28.0,28.0,FULFILLED
ORD000562,2026-02-15,MED017,DC006,34.0,34.0,FULFILLED
ORD000563,2026-02-15,MED017,DC007,31.0,31.0,FULFILLED
ORD000564,2026-02-15,MED017,DC008,17.0,17.0,FULFILLED
ORD000565,2026-02-15,MED018,DC001,29.0,29.0,FULFILLED
ORD000566,2026-02-15,MED018,DC004,44.0,44.0,FULFILLED
ORD000567,2026-02-15,MED018,DC005,43.0,43.0,FULFILLED
ORD000568,2026-02-15,MED018,DC006,21.0,21.0,FULFILLED
ORD000569,2026-02-15,MED019,DC001,56.0,56.0,FULFILLED
ORD000570,2026-02-15,MED019,DC002,66.0,66.0,FULFILLED
ORD000571,2026-02-15,MED019,DC003,75.0,75.0,FULFILLED
ORD000572,2026-02-15,MED019,DC005,50.0,50.0,FULFILLED
ORD000573,2026-02-15,MED019,DC006,15.0,15.0,FULFILLED
ORD000574,2026-02-15,MED019,DC007,51.0,51.0,FULFILLED
ORD000575,2026-02-15,MED020,DC002,13.0,13.0,FULFILLED
ORD000576,2026-02-15,MED020,DC003,27.0,27.0,FULFILLED
ORD000577,2026-02-15,MED020,DC004,41.0,41.0,FULFILLED
ORD000578,2026-02-15,MED020,DC005,28.0,28.0,FULFILLED
ORD000579,2026-02-15,MED020,DC006,37.0,37.0,FULFILLED
ORD000580,2026-02-15,MED020,DC007,37.0,37.0,FULFILLED
ORD000581,2026-02-15,MED020,DC008,32.0,32.0,FULFILLED
ORD000582,2026-02-15,MED021,DC003,134.0,134.0,FULFILLED
ORD000583,2026-02-15,MED021,DC006,126.0,126.0,FULFILLED
ORD000584,2026-02-15,MED021,DC008,116.0,116.0,FULFILLED
ORD000585,2026-02-15,MED022,DC001,50.0,50.0,FULFILLED
ORD000586,2026-02-15,MED022,DC002,29.0,29.0,FULFILLED
ORD000587,2026-02-15,MED022,DC004,31.0,31.0,FULFILLED
ORD000588,2026-02-15,MED022,DC006,35.0,35.0,FULFILLED
ORD000589,2026-02-15,MED022,DC008,15.0,15.0,FULFILLED
ORD000590,2026-02-15,MED023,DC002,106.0,106.0,FULFILLED
ORD000591,2026-02-15,MED023,DC003,78.0,78.0,FULFILLED
ORD000592,2026-02-15,MED023,DC004,127.0,127.0,FULFILLED
ORD000593,2026-02-15,MED023,DC005,101.0,101.0,FULFILLED
ORD000594,2026-02-15,MED023,DC006,116.0,116.0,FULFILLED
ORD000595,2026-02-15,MED023,DC007,183.0,183.0,FULFILLED
ORD000596,2026-02-15,MED023,DC008,74.0,74.0,FULFILLED
ORD000597,2026-02-15,MED024,DC001,33.0,33.0,FULFILLED
ORD000598,2026-02-15,MED024,DC002,48.0,48.0,FULFILLED
ORD000599,2026-02-15,MED024,DC004,30.0,30.0,FULFILLED
ORD000600,2026-02-15,MED024,DC007,23.0,23.0,FULFILLED
ORD000601,2026-02-15,MED025,DC003,99.0,99.0,FULFILLED
ORD000602,2026-02-15,MED025,DC004,130.0,130.0,FULFILLED
ORD000603,2026-02-15,MED025,DC005,122.0,122.0,FULFILLED
ORD000604,2026-02-15,MED025,DC006,100.0,100.0,FULFILLED
ORD000605,2026-02-15,MED025,DC007,107.0,107.0,FULFILLED
ORD000606,2026-02-15,MED025,DC008,98.0,98.0,FULFILLED
ORD000607,2026-02-15,MED026,DC001,107.0,107.0,FULFILLED
ORD000608,2026-02-15,MED026,DC005,110.0,110.0,FULFILLED
ORD000609,2026-02-15,MED026,DC007,102.0,102.0,FULFILLED
ORD000610,2026-02-15,MED027,DC001,81.0,81.0,FULFILLED
ORD000611,2026-02-15,MED027,DC002,64.0,64.0,FULFILLED
ORD000612,2026-02-15,MED027,DC003,64.0,64.0,FULFILLED
ORD000613,2026-02-15,MED027,DC004,75.0,75.0,FULFILLED
ORD000614,2026-02-15,MED027,DC005,65.0,65.0,FULFILLED
ORD000615,2026-02-15,MED027,DC006,115.0,115.0,FULFILLED
ORD000616,2026-02-15,MED027,DC007,94.0,94.0,FULFILLED
ORD000617,2026-02-15,MED027,DC008,76.0,76.0,FULFILLED
ORD000618,2026-02-15,MED028,DC002,41.0,41.0,FULFILLED
ORD000619,2026-02-15,MED028,DC003,29.0,29.0,FULFILLED
ORD000620,2026-02-15,MED028,DC006,24.0,24.0,FULFILLED
ORD000621,2026-02-15,MED028,DC007,48.0,48.0,FULFILLED
ORD000622,2026-02-15,MED028,DC008,52.0,52.0,FULFILLED
ORD000623,2026-02-15,MED029,DC001,51.0,51.0,FULFILLED
ORD000624,2026-02-15,MED029,DC003,48.0,48.0,FULFILLED
ORD000625,2026-02-15,MED029,DC004,60.0,60.0,FULFILLED
ORD000626,2026-02-15,MED029,DC005,61.0,61.0,FULFILLED
ORD000627,2026-02-15,MED029,DC006,78.0,78.0,FULFILLED
ORD000628,2026-02-15,MED029,DC007,45.0,45.0,FULFILLED
ORD000629,2026-02-15,MED030,DC002,33.0,33.0,FULFILLED
ORD000630,2026-02-15,MED030,DC004,89.0,89.0,FULFILLED
ORD000631,2026-02-15,MED030,DC005,52.0,52.0,FULFILLED
ORD000632,2026-02-15,MED030,DC006,56.0,56.0,FULFILLED
ORD000633,2026-02-15,MED030,DC008,57.0,57.0,FULFILLED
ORD000634,2026-02-15,MED031,DC001,56.0,56.0,FULFILLED
ORD000635,2026-02-15,MED031,DC002,32.0,32.0,FULFILLED
ORD000636,2026-02-15,MED031,DC005,44.0,44.0,FULFILLED
ORD000637,2026-02-15,MED031,DC006,64.0,64.0,FULFILLED
ORD000638,2026-02-15,MED031,DC007,35.0,35.0,FULFILLED
ORD000639,2026-02-15,MED031,DC008,33.0,33.0,FULFILLED
ORD000640,2026-02-15,MED032,DC002,62.0,62.0,FULFILLED
ORD000641,2026-02-15,MED032,DC003,45.0,45.0,FULFILLED
ORD000642,2026-02-15,MED032,DC004,53.0,53.0,FULFILLED
ORD000643,2026-02-15,MED032,DC006,51.0,51.0,FULFILLED
ORD000644,2026-02-15,MED032,DC007,67.0,67.0,FULFILLED
ORD000645,2026-02-15,MED032,DC008,53.0,53.0,FULFILLED
ORD000646,2026-02-15,MED033,DC002,37.0,37.0,FULFILLED
ORD000647,2026-02-15,MED033,DC003,58.0,58.0,FULFILLED
ORD000648,2026-02-15,MED033,DC004,36.0,36.0,FULFILLED
ORD000649,2026-02-15,MED033,DC005,54.0,54.0,FULFILLED
ORD000650,2026-02-15,MED033,DC006,35.0,35.0,FULFILLED
ORD000651,2026-02-15,MED033,DC007,39.0,39.0,FULFILLED
ORD000652,2026-02-15,MED034,DC001,123.0,123.0,FULFILLED
ORD000653,2026-02-15,MED034,DC003,102.0,102.0,FULFILLED
ORD000654,2026-02-15,MED034,DC004,95.0,95.0,FULFILLED
ORD000655,2026-02-15,MED034,DC006,137.0,137.0,FULFILLED
ORD000656,2026-02-15,MED034,DC007,88.0,88.0,FULFILLED
ORD000657,2026-02-15,MED034,DC008,110.0,110.0,FULFILLED
ORD000658,2026-02-15,MED035,DC001,48.0,48.0,FULFILLED
ORD000659,2026-02-15,MED035,DC002,62.0,62.0,FULFILLED
ORD000660,2026-02-15,MED035,DC003,41.0,41.0,FULFILLED
ORD000661,2026-02-15,MED035,DC004,51.0,51.0,FULFILLED
ORD000662,2026-02-15,MED035,DC005,49.0,49.0,FULFILLED
ORD000663,2026-02-15,MED036,DC003,61.0,61.0,FULFILLED
ORD000664,2026-02-15,MED036,DC004,35.0,35.0,FULFILLED
ORD000665,2026-02-15,MED036,DC006,10.0,10.0,FULFILLED
ORD000666,2026-02-15,MED036,DC007,50.0,50.0,FULFILLED
ORD000667,2026-02-15,MED036,DC008,68.0,68.0,FULFILLED
ORD000668,2026-02-15,MED037,DC002,139.0,139.0,FULFILLED
ORD000669,2026-02-15,MED037,DC003,131.0,131.0,FULFILLED
ORD000670,2026-02-15,MED037,DC004,189.0,189.0,FULFILLED
ORD000671,2026-02-15,MED037,DC005,75.0,75.0,FULFILLED
ORD000672,2026-02-15,MED037,DC006,43.0,43.0,FULFILLED
ORD000673,2026-02-15,MED037,DC007,114.0,114.0,FULFILLED
ORD000674,2026-02-15,MED038,DC002,174.0,174.0,FULFILLED
ORD000675,2026-02-15,MED038,DC005,84.0,84.0,FULFILLED
ORD000676,2026-02-15,MED038,DC006,135.0,135.0,FULFILLED
ORD000677,2026-02-15,MED038,DC008,127.0,127.0,FULFILLED
ORD000678,2026-02-15,MED039,DC003,16.0,16.0,FULFILLED
ORD000679,2026-02-15,MED039,DC004,21.0,21.0,FULFILLED
ORD000680,2026-02-15,MED039,DC005,31.0,31.0,FULFILLED
ORD000681,2026-02-15,MED039,DC006,34.0,34.0,FULFILLED
ORD000682,2026-02-15,MED039,DC008,34.0,34.0,FULFILLED
ORD000683,2026-02-15,MED040,DC003,48.0,48.0,FULFILLED
ORD000684,2026-02-15,MED040,DC004,72.0,72.0,FULFILLED
ORD000685,2026-02-15,MED040,DC005,55.0,55.0,FULFILLED
ORD000686,2026-02-15,MED040,DC006,49.0,49.0,FULFILLED
ORD000687,2026-02-15,MED040,DC007,70.0,70.0,FULFILLED
ORD000688,2026-02-15,MED040,DC008,58.0,58.0,FULFILLED
ORD000689,2026-02-16,MED001,DC001,37.0,37.0,FULFILLED
ORD000690,2026-02-16,MED001,DC002,38.0,38.0,FULFILLED
ORD000691,2026-02-16,MED001,DC003,38.0,38.0,FULFILLED
ORD000692,2026-02-16,MED001,DC004,30.0,30.0,FULFILLED
ORD000693,2026-02-16,MED001,DC007,23.0,23.0,FULFILLED
ORD000694,2026-02-16,MED001,DC008,35.0,35.0,FULFILLED
ORD000695,2026-02-16,MED002,DC001,30.0,30.0,FULFILLED
ORD000696,2026-02-16,MED002,DC002,26.0,26.0,FULFILLED
ORD000697,2026-02-16,MED002,DC003,39.0,39.0,FULFILLED
ORD000698,2026-02-16,MED002,DC004,29.0,29.0,FULFILLED
ORD000699,2026-02-16,MED002,DC006,33.0,33.0,FULFILLED
ORD000700,2026-02-16,MED002,DC008,23.0,23.0,FULFILLED
ORD000701,2026-02-16,MED003,DC001,100.0,100.0,FULFILLED
ORD000702,2026-02-16,MED003,DC002,61.0,61.0,FULFILLED
ORD000703,2026-02-16,MED003,DC004,95.0,95.0,FULFILLED
ORD000704,2026-02-16,MED003,DC005,125.0,125.0,FULFILLED
ORD000705,2026-02-16,MED003,DC006,105.0,105.0,FULFILLED
ORD000706,2026-02-16,MED003,DC007,73.0,73.0,FULFILLED
ORD000707,2026-02-16,MED004,DC001,162.0,162.0,FULFILLED
ORD000708,2026-02-16,MED004,DC002,150.0,150.0,FULFILLED
ORD000709,2026-02-16,MED004,DC006,205.0,205.0,FULFILLED
ORD000710,2026-02-16,MED004,DC008,126.0,126.0,FULFILLED
ORD000711,2026-02-16,MED005,DC002,99.0,99.0,FULFILLED
ORD000712,2026-02-16,MED005,DC003,86.0,86.0,FULFILLED
ORD000713,2026-02-16,MED005,DC005,150.0,150.0,FULFILLED
ORD000714,2026-02-16,MED005,DC006,133.0,133.0,FULFILLED
ORD000715,2026-02-16,MED005,DC007,81.0,81.0,FULFILLED
ORD000716,2026-02-16,MED005,DC008,137.0,137.0,FULFILLED
ORD000717,2026-02-16,MED006,DC001,61.0,61.0,FULFILLED
ORD000718,2026-02-16,MED006,DC002,41.0,41.0,FULFILLED
ORD000719,2026-02-16,MED006,DC005,54.0,54.0,FULFILLED
ORD000720,2026-02-16,MED006,DC006,39.0,39.0,FULFILLED
ORD000721,2026-02-16,MED006,DC008,47.0,47.0,FULFILLED
ORD000722,2026-02-16,MED007,DC001,97.0,97.0,FULFILLED
ORD000723,2026-02-16,MED007,DC002,75.0,75.0,FULFILLED
ORD000724,2026-02-16,MED007,DC003,118.0,118.0,FULFILLED
ORD000725,2026-02-16,MED007,DC006,74.0,74.0,FULFILLED
ORD000726,2026-02-16,MED007,DC007,124.0,124.0,FULFILLED
ORD000727,2026-02-16,MED007,DC008,88.0,88.0,FULFILLED
ORD000728,2026-02-16,MED008,DC002,163.0,163.0,FULFILLED
ORD000729,2026-02-16,MED008,DC003,208.0,208.0,FULFILLED
ORD000730,2026-02-16,MED008,DC004,185.0,185.0,FULFILLED
ORD000731,2026-02-16,MED008,DC005,198.0,198.0,FULFILLED
ORD000732,2026-02-16,MED008,DC006,154.0,154.0,FULFILLED
ORD000733,2026-02-16,MED008,DC007,180.0,180.0,FULFILLED
ORD000734,2026-02-16,MED008,DC008,217.0,217.0,FULFILLED
ORD000735,2026-02-16,MED009,DC001,229.0,229.0,FULFILLED
ORD000736,2026-02-16,MED009,DC002,245.0,245.0,FULFILLED
ORD000737,2026-02-16,MED009,DC004,168.0,168.0,FULFILLED
ORD000738,2026-02-16,MED009,DC005,173.0,173.0,FULFILLED
ORD000739,2026-02-16,MED009,DC006,181.0,181.0,FULFILLED
ORD000740,2026-02-16,MED009,DC007,205.0,205.0,FULFILLED
ORD000741,2026-02-16,MED009,DC008,171.0,171.0,FULFILLED
ORD000742,2026-02-16,MED010,DC001,111.0,111.0,FULFILLED
ORD000743,2026-02-16,MED010,DC002,134.0,134.0,FULFILLED
ORD000744,2026-02-16,MED010,DC003,82.0,82.0,FULFILLED
ORD000745,2026-02-16,MED010,DC006,60.0,60.0,FULFILLED
ORD000746,2026-02-16,MED010,DC007,121.0,121.0,FULFILLED
ORD000747,2026-02-16,MED010,DC008,140.0,140.0,FULFILLED
ORD000748,2026-02-16,MED011,DC001,100.0,100.0,FULFILLED
ORD000749,2026-02-16,MED011,DC002,65.0,65.0,FULFILLED
ORD000750,2026-02-16,MED011,DC003,72.0,72.0,FULFILLED
ORD000751,2026-02-16,MED011,DC004,65.0,65.0,FULFILLED
ORD000752,2026-02-16,MED011,DC005,62.0,62.0,FULFILLED
ORD000753,2026-02-16,MED011,DC006,86.0,86.0,FULFILLED
ORD000754,2026-02-16,MED011,DC007,87.0,87.0,FULFILLED
ORD000755,2026-02-16,MED011,DC008,40.0,40.0,FULFILLED
ORD000756,2026-02-16,MED012,DC001,273.0,273.0,FULFILLED
ORD000757,2026-02-16,MED012,DC004,233.0,233.0,FULFILLED
ORD000758,2026-02-16,MED012,DC007,159.0,159.0,FULFILLED
ORD000759,2026-02-16,MED012,DC008,140.0,140.0,FULFILLED
ORD000760,2026-02-16,MED013,DC001,54.0,54.0,FULFILLED
ORD000761,2026-02-16,MED013,DC002,64.0,64.0,FULFILLED
ORD000762,2026-02-16,MED013,DC003,52.0,52.0,FULFILLED
ORD000763,2026-02-16,MED013,DC004,49.0,49.0,FULFILLED
ORD000764,2026-02-16,MED013,DC005,55.0,55.0,FULFILLED
ORD000765,2026-02-16,MED013,DC007,62.0,62.0,FULFILLED
ORD000766,2026-02-16,MED014,DC002,48.0,48.0,FULFILLED
ORD000767,2026-02-16,MED014,DC003,35.0,35.0,FULFILLED
ORD000768,2026-02-16,MED014,DC006,75.0,75.0,FULFILLED
ORD000769,2026-02-16,MED014,DC007,68.0,68.0,FULFILLED
ORD000770,2026-02-16,MED014,DC008,81.0,81.0,FULFILLED
ORD000771,2026-02-16,MED015,DC001,233.0,233.0,FULFILLED
ORD000772,2026-02-16,MED015,DC003,189.0,189.0,FULFILLED
ORD000773,2026-02-16,MED015,DC006,151.0,151.0,FULFILLED
