date,sku_id,dc_id,opening_inventory,incoming_inventory,outgoing_inventory,closing_inventory,reserved_inventory,available_inventory
2026-02-14,MED002,DC006,1742.64,0.0,13.7,1728.94,237.0,1491.94
2026-02-14,MED002,DC007,2099.73,0.0,21.67,2078.06,293.0,1785.06
2026-02-14,MED002,DC008,1501.13,0.0,16.26,1484.87,170.0,1314.87
2026-02-14,MED003,DC001,1811.37,0.0,42.53,1768.84,185.0,1583.84
2026-02-14,MED003,DC002,2536.82,0.0,49.58,2487.24,198.0,2289.24
2026-02-14,MED003,DC003,2444.9,0.0,59.84,2385.06,161.0,2224.06
2026-02-14,MED003,DC004,1565.95,0.0,46.19,1519.76,161.0,1358.76
2026-02-14,MED003,DC005,1343.73,0.0,42.58,1301.15,108.0,1193.15
2026-02-14,MED003,DC006,2532.37,0.0,57.47,2474.9,162.0,2312.9
2026-02-14,MED003,DC007,1115.27,0.0,57.49,1057.78,152.0,905.78
2026-02-14,MED003,DC008,2246.12,0.0,46.98,2199.14,236.0,1963.14
2026-02-14,MED004,DC001,1211.25,0.0,95.13,1116.12,80.0,1036.12
2026-02-14,MED004,DC002,2256.67,0.0,104.33,2152.34,197.0,1955.34
2026-02-14,MED004,DC003,2331.19,0.0,82.33,2248.86,160.0,2088.86
2026-02-14,MED004,DC004,1335.2,0.0,82.87,1252.33,157.0,1095.33
2026-02-14,MED004,DC005,1946.99,0.0,91.89,1855.1,275.0,1580.1
2026-02-14,MED004,DC006,2434.94,0.0,98.5,2336.44,328.0,2008.44
2026-02-14,MED004,DC007,1156.0,0.0,105.37,1050.63,124.0,926.63
2026-02-14,MED004,DC008,1571.87,0.0,120.61,1451.26,129.0,1322.26
2026-02-14,MED005,DC001,1407.28,0.0,74.91,1332.37,176.0,1156.37
2026-02-14,MED005,DC002,1900.03,0.0,51.77,1848.26,101.0,1747.26
2026-02-14,MED005,DC003,1374.26,0.0,54.97,1319.29,91.0,1228.29
2026-02-14,MED005,DC004,2450.74,0.0,32.6,2418.14,352.0,2066.14
2026-02-14,MED005,DC005,1298.46,0.0,68.83,1229.63,144.0,1085.63
2026-02-14,MED005,DC006,1830.54,0.0,48.84,1781.7,243.0,1538.7
2026-02-14,MED005,DC007,953.18,0.0,62.74,890.4399999999999,107.0,783.4399999999999
2026-02-14,MED005,DC008,992.49,0.0,36.59,955.9,122.0,833.9
2026-02-14,MED006,DC001,1693.65,0.0,24.93,1668.72,109.0,1559.72
2026-02-14,MED006,DC002,2461.06,0.0,34.61,2426.45,134.0,2292.45
2026-02-14,MED006,DC003,1489.8,0.0,18.94,1470.86,156.0,1314.86
2026-02-14,MED006,DC004,1118.57,0.0,23.81,1094.76,97.0,997.76
2026-02-14,MED006,DC005,693.81,0.0,26.56,667.25,78.0,589.25
2026-02-14,MED006,DC006,2883.57,0.0,16.14,2867.4300000000003,360.0,2507.4300000000003
2026-02-14,MED006,DC007,2817.09,0.0,22.11,2794.98,399.0,2395.98
2026-02-14,MED006,DC008,885.6,0.0,20.1,865.5,51.0,814.5
2026-02-14,MED007,DC001,1164.04,0.0,49.81,1114.23,104.0,1010.23
2026-02-14,MED007,DC002,2124.63,0.0,36.75,2087.88,216.0,1871.88
2026-02-14,MED007,DC003,1256.33,0.0,48.71,1207.62,126.0,1081.62
2026-02-14,MED007,DC004,1539.96,0.0,55.81,1484.15,96.0,1388.15
2026-02-14,MED007,DC005,2106.34,0.0,70.1,2036.24,250.0,1786.2400000000002
2026-02-14,MED007,DC006,1489.02,0.0,62.73,1426.29,150.0,1276.29
2026-02-14,MED007,DC007,1261.73,0.0,80.63,1181.1,122.0,1059.1
2026-02-14,MED007,DC008,2092.22,0.0,36.84,2055.38,165.0,1890.38
2026-02-14,MED008,DC001,2877.03,0.0,118.72,2758.3100000000004,387.0,2371.3100000000004
2026-02-14,MED008,DC002,702.01,1205.0,109.59,592.42,60.0,532.42
2026-02-14,MED008,DC003,868.52,0.0,136.18,732.3399999999999,51.0,681.3399999999999
2026-02-14,MED008,DC004,1755.91,0.0,82.48,1673.43,226.0,1447.43
2026-02-14,MED008,DC005,1807.19,0.0,82.06,1725.13,258.0,1467.13
2026-02-14,MED008,DC006,874.3,1205.0,85.25,789.05,45.0,744.05
2026-02-14,MED008,DC007,825.5,1205.0,65.05,760.45,63.0,697.45
2026-02-14,MED008,DC008,1680.69,0.0,86.22,1594.47,179.0,1415.47
2026-02-14,MED009,DC001,1570.56,0.0,104.97,1465.59,120.0,1345.59
2026-02-14,MED009,DC002,1929.67,0.0,124.85,1804.82,196.0,1608.8200000000002
2026-02-14,MED009,DC003,1083.9,0.0,129.04,954.86,89.0,865.8600000000001
2026-02-14,MED009,DC004,1676.25,0.0,146.73,1529.52,190.0,1339.52
2026-02-14,MED009,DC005,2614.29,0.0,126.49,2487.8,307.0,2180.8
2026-02-14,MED009,DC006,1281.3,1366.0,93.1,1188.2,114.0,1074.2
2026-02-14,MED009,DC007,2644.29,0.0,86.07,2558.22,173.0,2385.22
2026-02-14,MED009,DC008,2031.57,0.0,116.47,1915.1,123.0,1792.1
2026-02-14,MED010,DC001,1286.61,0.0,18.01,1268.6,73.0,1195.6
2026-02-14,MED010,DC002,578.92,0.0,121.77,457.15,24.0,433.15
2026-02-14,MED010,DC003,1538.68,0.0,100.3,1438.38,202.0,1236.38
2026-02-14,MED010,DC004,1763.37,0.0,46.03,1717.34,167.0,1550.34
2026-02-14,MED010,DC005,1280.42,0.0,20.44,1259.98,109.0,1150.98
2026-02-14,MED010,DC006,2624.27,0.0,106.05,2518.22,199.0,2319.22
2026-02-14,MED010,DC007,2488.41,0.0,57.7,2430.71,244.0,2186.71
2026-02-14,MED010,DC008,2258.86,0.0,102.23,2156.63,240.0,1916.63
2026-02-14,MED011,DC001,704.47,0.0,13.89,690.58,47.0,643.58
2026-02-14,MED011,DC002,1140.96,0.0,26.83,1114.13,129.0,985.13
2026-02-14,MED011,DC003,3454.38,0.0,34.7,3419.6800000000003,423.0,2996.6800000000003
2026-02-14,MED011,DC004,2652.35,0.0,35.24,2617.11,258.0,2359.11
2026-02-14,MED011,DC005,791.13,0.0,28.78,762.35,54.0,708.35
2026-02-14,MED011,DC006,2054.14,0.0,42.74,2011.4,173.0,1838.4
2026-02-14,MED011,DC007,1156.7,0.0,20.74,1135.96,168.0,967.96
2026-02-14,MED011,DC008,1973.33,0.0,32.78,1940.55,258.0,1682.55
2026-02-14,MED012,DC001,1798.06,0.0,106.44,1691.62,129.0,1562.62
2026-02-14,MED012,DC002,1989.58,0.0,128.54,1861.04,161.0,1700.04
2026-02-14,MED012,DC003,2448.92,0.0,139.6,2309.32,202.0,2107.32
2026-02-14,MED012,DC004,1162.05,0.0,36.64,1125.41,114.0,1011.41
2026-02-14,MED012,DC005,1479.56,0.0,38.6,1440.96,142.0,1298.96
2026-02-14,MED012,DC006,1335.73,0.0,171.34,1164.39,78.0,1086.39
2026-02-14,MED012,DC007,1624.35,0.0,118.33,1506.02,103.0,1403.02
2026-02-14,MED012,DC008,2705.42,0.0,57.73,2647.69,193.0,2454.69
2026-02-14,MED013,DC001,1357.68,0.0,41.33,1316.35,161.0,1155.35
2026-02-14,MED013,DC002,1615.99,0.0,28.91,1587.08,105.0,1482.08
2026-02-14,MED013,DC003,1438.2,0.0,38.12,1400.0800000000002,73.0,1327.0800000000002
2026-02-14,MED013,DC004,2256.28,0.0,28.49,2227.7900000000004,252.0,1975.7900000000004
2026-02-14,MED013,DC005,2367.5,0.0,45.74,2321.76,176.0,2145.76
2026-02-14,MED013,DC006,2136.89,0.0,43.1,2093.79,223.0,1870.79
2026-02-14,MED013,DC007,1518.21,0.0,25.76,1492.45,117.0,1375.45
2026-02-14,MED013,DC008,1097.19,0.0,36.32,1060.87,145.0,915.87
2026-02-14,MED014,DC001,2270.61,0.0,44.58,2226.03,288.0,1938.03
2026-02-14,MED014,DC002,1985.21,0.0,56.6,1928.61,132.0,1796.61
2026-02-14,MED014,DC003,1281.58,0.0,17.81,1263.77,106.0,1157.77
2026-02-14,MED014,DC004,1027.03,0.0,45.25,981.78,87.0,894.78
2026-02-14,MED014,DC005,1546.65,0.0,51.44,1495.21,150.0,1345.21
2026-02-14,MED014,DC006,2586.16,0.0,4.62,2581.54,252.0,2329.54
2026-02-14,MED014,DC007,1546.82,0.0,14.18,1532.64,154.0,1378.64
2026-02-14,MED014,DC008,1297.37,0.0,0.0,1297.37,143.0,1154.37
2026-02-14,MED015,DC001,1393.93,0.0,104.72,1289.21,180.0,1109.21
2026-02-14,MED015,DC002,1476.08,0.0,126.84,1349.24,155.0,1194.24
2026-02-14,MED015,DC003,1757.59,0.0,144.43,1613.16,166.0,1447.16
2026-02-14,MED015,DC004,2288.18,0.0,97.97,2190.21,193.0,1997.21
2026-02-14,MED015,DC005,2626.71,0.0,132.81,2493.9,298.0,2195.9
2026-02-14,MED015,DC006,1249.13,1245.0,65.39,1183.74,87.0,1096.74
2026-02-14,MED015,DC007,1298.33,0.0,58.14,1240.1899999999998,97.0,1143.1899999999998
2026-02-14,MED015,DC008,1086.09,1245.0,95.07,991.02,90.0,901.02
2026-02-14,MED016,DC001,2664.07,0.0,63.0,2601.07,280.0,2321.07
2026-02-14,MED016,DC002,2621.05,0.0,49.77,2571.28,305.0,2266.28
2026-02-14,MED016,DC003,1938.65,0.0,0.0,1938.65,223.0,1715.65
2026-02-14,MED016,DC004,882.69,0.0,47.98,834.71,72.0,762.71
2026-02-14,MED016,DC005,1814.6,0.0,22.1,1792.5,164.0,1628.5
2026-02-14,MED016,DC006,2816.65,0.0,72.07,2744.58,270.0,2474.58
2026-02-14,MED016,DC007,2329.63,0.0,62.45,2267.1800000000003,183.0,2084.1800000000003
2026-02-14,MED016,DC008,2377.16,0.0,20.98,2356.18,319.0,2037.18
2026-02-14,MED017,DC001,1212.85,0.0,15.97,1196.88,144.0,1052.88
2026-02-14,MED017,DC002,1680.9,0.0,12.31,1668.59,140.0,1528.59
2026-02-14,MED017,DC003,2153.92,0.0,19.0,2134.92,141.0,1993.92
2026-02-14,MED017,DC004,1774.06,0.0,25.83,1748.23,88.0,1660.23
2026-02-14,MED017,DC005,1556.64,0.0,12.8,1543.84,144.0,1399.84
2026-02-14,MED017,DC006,2699.34,0.0,22.8,2676.54,144.0,2532.54
2026-02-14,MED017,DC007,1817.69,0.0,15.86,1801.83,184.0,1617.8300000000002
2026-02-14,MED017,DC008,2223.12,0.0,14.1,2209.02,242.0,1967.02
2026-02-14,MED018,DC001,571.39,0.0,31.36,540.03,71.0,469.03
2026-02-14,MED018,DC002,2377.47,0.0,15.44,2362.03,273.0,2089.03
2026-02-14,MED018,DC003,2396.99,0.0,23.7,2373.29,187.0,2186.29
2026-02-14,MED018,DC004,2099.07,0.0,12.65,2086.42,153.0,1933.42
2026-02-14,MED018,DC005,2030.04,0.0,66.92,1963.12,98.0,1865.12
2026-02-14,MED018,DC006,1682.52,0.0,33.81,1648.71,141.0,1507.71
2026-02-14,MED018,DC007,2282.53,0.0,21.19,2261.34,280.0,1981.34
2026-02-14,MED018,DC008,1911.78,0.0,36.87,1874.91,249.0,1625.91
2026-02-14,MED019,DC001,1045.45,0.0,38.4,1007.05,85.0,922.05
2026-02-14,MED019,DC002,1251.6,0.0,36.35,1215.25,94.0,1121.25
2026-02-14,MED019,DC003,2866.71,0.0,52.11,2814.6,303.0,2511.6
2026-02-14,MED019,DC004,2706.29,0.0,54.82,2651.47,152.0,2499.47
2026-02-14,MED019,DC005,1097.51,0.0,30.5,1067.01,155.0,912.01
2026-02-14,MED019,DC006,2291.75,0.0,29.65,2262.1,297.0,1965.1
2026-02-14,MED019,DC007,2369.63,0.0,35.33,2334.3,248.0,2086.3
2026-02-14,MED019,DC008,1062.82,0.0,0.0,1062.82,134.0,928.82
2026-02-14,MED020,DC001,1097.58,0.0,11.92,1085.66,104.0,981.66
2026-02-14,MED020,DC002,1256.69,0.0,36.85,1219.84,75.0,1144.84
2026-02-14,MED020,DC003,3141.16,0.0,39.26,3101.9,365.0,2736.9
2026-02-14,MED020,DC004,1673.88,0.0,22.88,1651.0,168.0,1483.0
2026-02-14,MED020,DC005,2495.56,0.0,30.02,2465.54,146.0,2319.54
2026-02-14,MED020,DC006,1931.6,0.0,27.72,1903.88,273.0,1630.88
2026-02-14,MED020,DC007,1140.0,0.0,51.66,1088.34,84.0,1004.34
2026-02-14,MED020,DC008,2620.02,0.0,34.72,2585.3,306.0,2279.3
2026-02-14,MED021,DC001,2610.27,0.0,105.12,2505.15,250.0,2255.15
2026-02-14,MED021,DC002,683.03,1413.0,78.23,604.8,43.0,561.8
2026-02-14,MED021,DC003,487.96,1413.0,57.08,430.88000000000005,28.0,402.88000000000005
2026-02-14,MED021,DC004,2253.26,0.0,115.89,2137.3700000000003,249.0,1888.3700000000003
2026-02-14,MED021,DC005,2718.3,0.0,84.7,2633.6000000000004,143.0,2490.6000000000004
2026-02-14,MED021,DC006,1178.19,1413.0,63.07,1115.12,166.0,949.12
2026-02-14,MED021,DC007,2310.89,0.0,88.27,2222.62,304.0,1918.62
2026-02-14,MED021,DC008,1782.97,0.0,74.14,1708.83,133.0,1575.83
2026-02-14,MED022,DC001,1629.06,0.0,44.7,1584.36,206.0,1378.36
2026-02-14,MED022,DC002,713.02,0.0,36.84,676.18,60.0,616.18
2026-02-14,MED022,DC003,2513.34,0.0,28.16,2485.1800000000003,298.0,2187.1800000000003
2026-02-14,MED022,DC004,1956.62,0.0,42.68,1913.94,136.0,1777.9399999999998
2026-02-14,MED022,DC005,2341.41,0.0,28.99,2312.42,176.0,2136.42
2026-02-14,MED022,DC006,1855.33,0.0,19.83,1835.5,204.0,1631.5
2026-02-14,MED022,DC007,1722.96,0.0,43.1,1679.86,202.0,1477.86
2026-02-14,MED022,DC008,1153.59,0.0,33.5,1120.09,76.0,1044.09
2026-02-14,MED023,DC001,2542.65,0.0,43.29,2499.36,150.0,2349.36
2026-02-14,MED023,DC002,1779.88,0.0,66.67,1713.21,151.0,1562.21
2026-02-14,MED023,DC003,1096.31,0.0,47.75,1048.56,137.0,911.56
2026-02-14,MED023,DC004,1463.92,0.0,33.75,1430.17,193.0,1237.17
2026-02-14,MED023,DC005,797.49,0.0,115.47,682.02,55.0,627.02
2026-02-14,MED023,DC006,1027.67,0.0,124.64,903.03,108.0,795.0300000000001
2026-02-14,MED023,DC007,970.57,0.0,33.32,937.25,106.0,831.2499999999999
2026-02-14,MED023,DC008,2936.69,0.0,87.47,2849.2200000000003,302.0,2547.2200000000003
2026-02-14,MED024,DC001,1804.59,0.0,19.72,1784.87,135.0,1649.87
2026-02-14,MED024,DC002,1598.57,0.0,21.46,1577.11,231.0,1346.11
2026-02-14,MED024,DC003,3536.15,0.0,20.34,3515.81,237.0,3278.81
2026-02-14,MED024,DC004,1786.98,0.0,17.44,1769.54,151.0,1618.54
2026-02-14,MED024,DC005,2258.24,0.0,27.18,2231.06,310.0,1921.06
2026-02-14,MED024,DC006,1948.38,0.0,17.79,1930.59,124.0,1806.59
2026-02-14,MED024,DC007,2432.97,0.0,29.55,2403.42,272.0,2131.42
2026-02-14,MED024,DC008,993.05,0.0,26.13,966.92,64.0,902.92
2026-02-14,MED025,DC001,2798.16,0.0,94.29,2703.87,208.0,2495.87
2026-02-14,MED025,DC002,734.33,1266.0,84.14,650.19,89.0,561.19
2026-02-14,MED025,DC003,895.78,0.0,89.16,806.62,74.0,732.62
2026-02-14,MED025,DC004,1678.56,0.0,109.4,1569.16,182.0,1387.16
2026-02-14,MED025,DC005,1792.84,0.0,105.53,1687.31,203.0,1484.31
2026-02-14,MED025,DC006,2516.08,0.0,83.07,2433.01,137.0,2296.01
2026-02-14,MED025,DC007,1297.53,0.0,99.43,1198.1,126.0,1072.1
2026-02-14,MED025,DC008,2947.77,0.0,109.34,2838.43,166.0,2672.43
2026-02-14,MED026,DC001,1481.32,0.0,46.91,1434.41,199.0,1235.41
2026-02-14,MED026,DC002,1247.35,0.0,90.12,1157.23,130.0,1027.23
2026-02-14,MED026,DC003,1464.15,0.0,66.57,1397.5800000000002,163.0,1234.5800000000002
2026-02-14,MED026,DC004,1970.73,0.0,90.65,1880.08,155.0,1725.08
2026-02-14,MED026,DC005,997.2,1028.0,64.6,932.6,72.0,860.6
2026-02-14,MED026,DC006,1386.61,0.0,44.26,1342.35,91.0,1251.35
2026-02-14,MED026,DC007,584.25,1028.0,47.73,536.52,57.0,479.52
2026-02-14,MED026,DC008,2180.27,0.0,80.45,2099.82,178.0,1921.82
2026-02-14,MED027,DC001,1263.66,0.0,74.22,1189.44,103.0,1086.44
2026-02-14,MED027,DC002,3270.65,0.0,53.29,3217.36,423.0,2794.36
2026-02-14,MED027,DC003,1526.65,0.0,81.03,1445.62,122.0,1323.62
2026-02-14,MED027,DC004,2397.5,0.0,39.68,2357.82,341.0,2016.82
2026-02-14,MED027,DC005,1248.77,0.0,68.36,1180.41,94.0,1086.41
2026-02-14,MED027,DC006,2267.21,0.0,47.78,2219.43,202.0,2017.43
2026-02-14,MED027,DC007,3155.59,0.0,57.83,3097.76,383.0,2714.76
2026-02-14,MED027,DC008,917.27,0.0,70.4,846.87,78.0,768.87
2026-02-14,MED028,DC001,1568.22,0.0,16.91,1551.31,203.0,1348.31
2026-02-14,MED028,DC002,664.3,0.0,20.39,643.91,84.0,559.91
2026-02-14,MED028,DC003,2602.12,0.0,30.58,2571.54,203.0,2368.54
2026-02-14,MED028,DC004,2568.96,0.0,18.98,2549.98,286.0,2263.98
2026-02-14,MED028,DC005,1292.61,0.0,29.33,1263.28,131.0,1132.28
2026-02-14,MED028,DC006,1890.23,0.0,14.94,1875.29,228.0,1647.29
2026-02-14,MED028,DC007,1203.54,0.0,27.09,1176.45,86.0,1090.45
2026-02-14,MED028,DC008,731.37,0.0,33.76,697.61,57.0,640.61
2026-02-14,MED029,DC001,1230.25,0.0,18.81,1211.44,181.0,1030.44
2026-02-14,MED029,DC002,1713.63,0.0,36.65,1676.98,225.0,1451.98
2026-02-14,MED029,DC003,1481.54,0.0,51.28,1430.26,80.0,1350.26
2026-02-14,MED029,DC004,2435.94,0.0,37.09,2398.85,137.0,2261.85
2026-02-14,MED029,DC005,991.08,0.0,43.2,947.88,125.0,822.88
2026-02-14,MED029,DC006,1699.22,0.0,32.82,1666.4,104.0,1562.4
2026-02-14,MED029,DC007,2079.24,0.0,40.17,2039.07,153.0,1886.07
2026-02-14,MED029,DC008,2026.15,0.0,37.59,1988.56,188.0,1800.5600000000002
2026-02-14,MED030,DC001,2304.72,0.0,58.36,2246.36,120.0,2126.36
2026-02-14,MED030,DC002,683.18,0.0,43.36,639.8199999999999,95.0,544.8199999999999
2026-02-14,MED030,DC003,1105.24,0.0,44.72,1060.52,87.0,973.52
2026-02-14,MED030,DC004,2147.05,0.0,32.41,2114.6400000000003,216.0,1898.6400000000003
2026-02-14,MED030,DC005,2156.36,0.0,40.95,2115.4100000000003,294.0,1821.4100000000003
2026-02-14,MED030,DC006,2365.41,0.0,32.07,2333.34,167.0,2166.34
2026-02-14,MED030,DC007,1896.34,0.0,45.66,1850.68,124.0,1726.6799999999998
2026-02-14,MED030,DC008,1751.46,0.0,32.26,1719.2,87.0,1632.2
2026-02-14,MED031,DC001,1086.99,0.0,29.67,1057.32,116.0,941.32
2026-02-14,MED031,DC002,420.19,0.0,47.58,372.61,22.0,350.61
2026-02-14,MED031,DC003,1854.98,0.0,35.5,1819.48,205.0,1614.48
2026-02-14,MED031,DC004,2152.36,0.0,23.5,2128.86,275.0,1853.86
2026-02-14,MED031,DC005,1787.08,0.0,38.81,1748.27,225.0,1523.27
2026-02-14,MED031,DC006,867.4,0.0,22.67,844.73,110.0,734.73
2026-02-14,MED031,DC007,1510.8,0.0,6.33,1504.47,129.0,1375.47
2026-02-14,MED031,DC008,1786.59,0.0,16.66,1769.9299999999998,166.0,1603.9299999999998
2026-02-14,MED032,DC001,1660.54,0.0,10.32,1650.22,113.0,1537.22
2026-02-14,MED032,DC002,1111.26,0.0,27.87,1083.39,144.0,939.39
2026-02-14,MED032,DC003,1450.5,0.0,32.15,1418.35,150.0,1268.35
2026-02-14,MED032,DC004,1089.33,0.0,51.3,1038.03,79.0,959.03
2026-02-14,MED032,DC005,1935.42,0.0,35.71,1899.71,167.0,1732.71
2026-02-14,MED032,DC006,2490.01,0.0,29.4,2460.61,314.0,2146.61
2026-02-14,MED032,DC007,2605.49,0.0,41.51,2563.98,266.0,2297.98
2026-02-14,MED032,DC008,2470.53,0.0,6.39,2464.1400000000003,259.0,2205.1400000000003
2026-02-14,MED033,DC001,2743.31,0.0,36.98,2706.33,165.0,2541.33
2026-02-14,MED033,DC002,1943.86,0.0,43.37,1900.49,120.0,1780.49
2026-02-14,MED033,DC003,2790.13,0.0,16.55,2773.58,195.0,2578.58
2026-02-14,MED033,DC004,1121.18,0.0,47.81,1073.37,143.0,930.37
2026-02-14,MED033,DC005,2269.47,0.0,38.21,2231.26,169.0,2062.26
2026-02-14,MED033,DC006,1067.13,0.0,29.22,1037.91,148.0,889.9100000000001
2026-02-14,MED033,DC007,2073.06,0.0,41.72,2031.34,118.0,1913.34
2026-02-14,MED033,DC008,2105.63,0.0,61.25,2044.38,115.0,1929.38
2026-02-14,MED034,DC001,2499.54,0.0,94.46,2405.08,209.0,2196.08
2026-02-14,MED034,DC002,1335.91,0.0,95.28,1240.63,164.0,1076.63
2026-02-14,MED034,DC003,721.1,0.0,86.48,634.62,51.0,583.62
2026-02-14,MED034,DC004,1577.04,0.0,69.6,1507.44,220.0,1287.44
2026-02-14,MED034,DC005,2147.73,0.0,90.5,2057.23,142.0,1915.23
2026-02-14,MED034,DC006,2832.63,0.0,69.53,2763.1,188.0,2575.1
2026-02-14,MED034,DC007,2212.34,0.0,81.06,2131.28,195.0,1936.28
2026-02-14,MED034,DC008,1206.11,0.0,74.23,1131.88,109.0,1022.88
2026-02-14,MED035,DC001,926.26,0.0,39.26,887.0,60.0,827.0
2026-02-14,MED035,DC002,1543.14,0.0,36.75,1506.39,226.0,1280.39
2026-02-14,MED035,DC003,1659.23,0.0,48.89,1610.34,240.0,1370.34
2026-02-14,MED035,DC004,971.35,0.0,22.21,949.14,88.0,861.14
2026-02-14,MED035,DC005,1416.88,0.0,26.35,1390.5300000000002,154.0,1236.5300000000002
2026-02-14,MED035,DC006,2720.66,0.0,14.13,2706.53,386.0,2320.53
2026-02-14,MED035,DC007,963.11,0.0,23.34,939.77,84.0,855.77
2026-02-14,MED035,DC008,1326.96,0.0,37.51,1289.45,191.0,1098.45
2026-02-14,MED036,DC001,1922.84,0.0,71.45,1851.39,148.0,1703.39
2026-02-14,MED036,DC002,2253.5,0.0,24.49,2229.01,116.0,2113.01
2026-02-14,MED036,DC003,1987.67,0.0,74.6,1913.07,228.0,1685.0700000000002
2026-02-14,MED036,DC004,1133.63,0.0,88.19,1045.44,149.0,896.44
2026-02-14,MED036,DC005,1623.37,0.0,61.84,1561.53,100.0,1461.53
2026-02-14,MED036,DC006,2052.61,0.0,102.76,1949.85,256.0,1693.85
2026-02-14,MED036,DC007,1580.26,0.0,28.64,1551.62,192.0,1359.62
2026-02-14,MED036,DC008,2246.57,0.0,15.47,2231.1000000000004,288.0,1943.1000000000004
2026-02-14,MED037,DC001,1603.37,0.0,63.15,1540.2199999999998,166.0,1374.2199999999998
2026-02-14,MED037,DC002,1016.97,0.0,170.4,846.57,93.0,753.57
2026-02-14,MED037,DC003,1376.39,0.0,142.84,1233.55,71.0,1162.55
2026-02-14,MED037,DC004,1492.56,0.0,103.75,1388.81,183.0,1205.81
2026-02-14,MED037,DC005,2160.72,0.0,114.74,2045.98,149.0,1896.98
2026-02-14,MED037,DC006,1497.59,1365.0,68.71,1428.88,183.0,1245.88
2026-02-14,MED037,DC007,1538.72,0.0,185.68,1353.04,141.0,1212.04
2026-02-14,MED037,DC008,1143.11,1365.0,109.8,1033.3100000000002,57.0,976.3100000000002
2026-02-14,MED038,DC001,1979.68,0.0,113.78,1865.9,167.0,1698.9
2026-02-14,MED038,DC002,892.27,0.0,133.13,759.14,55.0,704.14
2026-02-14,MED038,DC003,1879.4,0.0,125.45,1753.95,102.0,1651.95
2026-02-14,MED038,DC004,1134.15,1426.0,117.38,1016.77,59.0,957.77
2026-02-14,MED038,DC005,2247.93,0.0,85.54,2162.39,137.0,2025.39
2026-02-14,MED038,DC006,1115.49,1426.0,125.15,990.34,69.0,921.34
2026-02-14,MED038,DC007,1258.46,0.0,169.42,1089.04,62.0,1027.04
2026-02-14,MED038,DC008,2743.76,0.0,152.57,2591.19,213.0,2378.19
2026-02-14,MED039,DC001,1387.35,0.0,32.9,1354.4499999999998,80.0,1274.4499999999998
2026-02-14,MED039,DC002,1409.31,0.0,17.04,1392.27,114.0,1278.27
2026-02-14,MED039,DC003,2112.57,0.0,13.44,2099.13,312.0,1787.13
2026-02-14,MED039,DC004,1009.65,0.0,19.95,989.7,64.0,925.7
2026-02-14,MED039,DC005,2178.08,0.0,21.31,2156.77,188.0,1968.77
2026-02-14,MED039,DC006,2019.72,0.0,29.14,1990.58,269.0,1721.58
2026-02-14,MED039,DC007,2770.84,0.0,8.14,2762.7000000000003,394.0,2368.7000000000003
2026-02-14,MED039,DC008,2548.92,0.0,32.42,2516.5,332.0,2184.5
2026-02-14,MED040,DC001,1103.88,0.0,34.98,1068.9,102.0,966.9
2026-02-14,MED040,DC002,2364.12,0.0,29.68,2334.44,164.0,2170.44
2026-02-14,MED040,DC003,859.42,0.0,18.14,841.28,103.0,738.28
2026-02-14,MED040,DC004,1860.75,0.0,5.47,1855.28,201.0,1654.28
2026-02-14,MED040,DC005,2218.75,0.0,63.85,2154.9,169.0,1985.9
2026-02-14,MED040,DC006,1290.28,0.0,39.55,1250.73,140.0,1110.73
2026-02-14,MED040,DC007,2087.77,0.0,12.66,2075.11,184.0,1891.11
2026-02-14,MED040,DC008,1797.73,0.0,12.56,1785.17,244.0,1541.17
2026-02-15,MED001,DC001,1120.9,0.0,12.46,1108.44,81.0,1027.44
2026-02-15,MED001,DC002,2501.67,0.0,23.67,2478.0,202.0,2276.0
2026-02-15,MED001,DC003,2174.17,0.0,12.89,2161.28,223.0,1938.28
2026-02-15,MED001,DC004,2240.01,0.0,5.93,2234.08,319.0,1915.08
2026-02-15,MED001,DC005,2048.15,0.0,12.96,2035.19,170.0,1865.19
2026-02-15,MED001,DC006,966.31,0.0,12.81,953.5,81.0,872.5000000000001
2026-02-15,MED001,DC007,841.9100000000001,0.0,0.0,841.9100000000001,84.0,757.9100000000001
2026-02-15,MED001,DC008,1634.5,0.0,14.03,1620.47,182.0,1438.47
2026-02-15,MED002,DC001,724.7099999999999,0.0,15.9,708.81,99.0,609.81
2026-02-15,MED002,DC002,862.81,0.0,20.37,842.4399999999999,45.0,797.4399999999999
2026-02-15,MED002,DC003,2368.74,0.0,25.93,2342.8100000000004,327.0,2015.8100000000004
2026-02-15,MED002,DC004,698.02,0.0,22.44,675.5799999999999,99.0,576.5799999999999
2026-02-15,MED002,DC005,2293.92,0.0,15.72,2278.2000000000003,169.0,2109.2000000000003
2026-02-15,MED002,DC006,1728.94,0.0,11.68,1717.26,142.0,1575.26
2026-02-15,MED002,DC007,2078.06,0.0,29.42,2048.64,213.0,1835.64
2026-02-15,MED002,DC008,1484.87,0.0,17.3,1467.5700000000002,200.0,1267.5700000000002
2026-02-15,MED003,DC001,1768.84,0.0,54.37,1714.47,109.0,1605.47
2026-02-15,MED003,DC002,2487.24,0.0,53.84,2433.4,359.0,2074.4
2026-02-15,MED003,DC003,2385.06,0.0,56.95,2328.11,190.0,2138.11
2026-02-15,MED003,DC004,1519.76,0.0,52.16,1467.6,120.0,1347.6
